"","Covered_Recipient_Type","Teaching_Hospital_CCN","Teaching_Hospital_ID","Teaching_Hospital_Name","Recipient_Primary_Business_Street_Address_Line1","Recipient_Primary_Business_Street_Address_Line2","Recipient_City","Recipient_State","Recipient_Zip_Code","Submitting_Applicable_Manufacturer_or_Applicable_GPO_Name","Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_ID","Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_Name","Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_State","Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_Country","Total_Amount_of_Payment_USDollars","Date_of_Payment","Number_of_Payments_Included_in_Total_Amount","Form_of_Payment_or_Transfer_of_Value","Nature_of_Payment_or_Transfer_of_Value","City_of_Travel","State_of_Travel","Country_of_Travel","Physician_Ownership_Indicator","Third_Party_Payment_Recipient_Indicator","Name_of_Third_Party_Entity_Receiving_Payment_or_Transfer_of_Value","Charity_Indicator","Third_Party_Equals_Covered_Recipient_Indicator","Contextual_Information","Delay_in_Publication_Indicator","Record_ID","Product_Indicator","Name_of_Associated_Covered_Drug_or_Biological1","Name_of_Associated_Covered_Drug_or_Biological2","Name_of_Associated_Covered_Drug_or_Biological3","Name_of_Associated_Covered_Drug_or_Biological4","Name_of_Associated_Covered_Drug_or_Biological5","NDC_of_Associated_Covered_Drug_or_Biological1","NDC_of_Associated_Covered_Drug_or_Biological2","NDC_of_Associated_Covered_Drug_or_Biological3","NDC_of_Associated_Covered_Drug_or_Biological4","NDC_of_Associated_Covered_Drug_or_Biological5","Name_of_Associated_Covered_Device_or_Medical_Supply1","Name_of_Associated_Covered_Device_or_Medical_Supply2","Name_of_Associated_Covered_Device_or_Medical_Supply3","Name_of_Associated_Covered_Device_or_Medical_Supply4","Name_of_Associated_Covered_Device_or_Medical_Supply5","address","lon","lat"
"811","Covered Recipient Teaching Hospital",500008,3431,"UNIVERSITY OF WASHINGTON MED CTR","1959 NE Pacific St","","Seattle","WA","98195","Medtronic Xomed, Inc.",100000010388,"Medtronic Xomed, Inc.","MN","United States",1500,"05/15/2015",1,"Cash or cash equivalent","Space rental or facility fees(teaching hospital only)","","","","","No Third Party Payment","","","","","No",300527549,"Covered","","","","","","","","","","","Sinus Surgery","","","","","1959 NE Pacific St, Seattle, WA 98195",-122.3091341,47.6506935
"812","Covered Recipient Teaching Hospital",500064,3424,"HARBORVIEW MEDICAL CENTER","325 9TH AVENUE","","SEATTLE","WA","98104","Helena Laboratories Corporation",100000005555,"Helena Laboratories Corporation","TX","United States",799.25,"05/29/2015",1,"In-kind items and services","Gift","","","","","No Third Party Payment","","","","","No",325793858,"Covered","","","","","","","","","","","PROTOFLUOR REAGENT (2x15mL)","","","","","325 9TH AVENUE, SEATTLE, WA 98104",-122.3241757,47.6038212
"813","Covered Recipient Teaching Hospital",500129,3423,"TACOMA GENERAL ALLENMORE HOSPITAL","315 SOUTH MLK JR. WAY","","TACOMA","WA","98415","BOSTON SCIENTIFIC CORPORATION",100000005674,"Boston Scientific Corporation","MA","United States",500,"07/08/2015",1,"Cash or cash equivalent","Grant","","","","","No Third Party Payment","","","","","No",246133890,"Covered","","","","","","","","","","","OTHER","","","","","315 SOUTH MLK JR. WAY, TACOMA, WA 98415",-122.4529682,47.2593601
"814","Covered Recipient Teaching Hospital",500008,3431,"UNIVERSITY OF WASHINGTON MED CTR","1959 NE Pacific St","School of Dentistry","Seattle","WA","98195","Henry Schein, Inc.",100000005547,"Henry Schein, Inc.","NY","United States",1416.67,"01/31/2015",1,"In-kind items and services","Charitable Contribution","","","","","No Third Party Payment","","","","","No",333261286,"None","","","","","","","","","","","","","","","","1959 NE Pacific St, Seattle, WA 98195",-122.3091341,47.6506935
"815","Covered Recipient Teaching Hospital",500008,3431,"UNIVERSITY OF WASHINGTON MED CTR","1959 NE Pacific St","","Seattle","WA","98195","Merck Sharp & Dohme Corporation",100000000053,"Merck Sharp & Dohme Corporation","NJ","United States",116.35,"12/02/2015",1,"In-kind items and services","Education","","","","","No Third Party Payment","","No","","Services provided in conjunction with antibiotic susceptibility testing.","No",331197127,"Covered","ZERBAXA","","","","","67919-903-01","","","","","","","","","","1959 NE Pacific St, Seattle, WA 98195",-122.3091341,47.6506935
"816","Covered Recipient Teaching Hospital",500008,3431,"UNIVERSITY OF WASHINGTON MED CTR","1959 NE Pacific St","","Seattle","WA","98195","Dentsply International",100000000185,"Dentsply International","PA","United States",319.8,"11/09/2015",1,"In-kind items and services","Grant","","","","","No Third Party Payment","","","","","No",328207152,"Covered","","","","","","","","","","","Consumable Dentistry","","","","","1959 NE Pacific St, Seattle, WA 98195",-122.3091341,47.6506935
"817","Covered Recipient Teaching Hospital",500088,3430,"VALLEY MEDICAL CENTER","400 S 43RD ST","","RENTON","WA","98055","Eli Lilly and Company",100000000066,"Lilly USA, LLC","IN","United States",200,"02/03/2015",1,"Cash or cash equivalent","Space rental or facility fees(teaching hospital only)","","","","","No Third Party Payment","","No","","","No",268229192,"None","","","","","","","","","","","","","","","","400 S 43RD ST, RENTON, WA 98055",-122.2143069,47.4424335
"818","Covered Recipient Teaching Hospital",500079,3422,"GOOD SAMARITAN HOSPITAL","315 Martin Luther King Jr Way","","Tacoma","WA","98405","Abbott Laboratories",100000010680,"Abbott Laboratories","IL","United States",620.16,"08/31/2015",1,"In-kind items and services","Education","","","","","No Third Party Payment","","","","ADD ADD NoCharge Z87 0103664354 ADD NoCharge Z87 0103664354 01","No",330165921,"Covered","","","","","","","","","","","Diagnostics","","","","","315 Martin Luther King Jr Way, Tacoma, WA 98405",-122.4529682,47.2593601
"819","Covered Recipient Teaching Hospital",500008,3431,"UNIVERSITY OF WASHINGTON MED CTR","2","","SEATTLE","WA","98195","Roche Diagnostics Corporation",100000005419,"Roche Diagnostics Corporation","IN","United States",1672.06,"03/31/2015",1,"In-kind items and services","Education","","","","","No Third Party Payment","","No","","","No",300005679,"Covered","","","","","","","","","","","MD Virology","","","","","2, SEATTLE, WA 98195",-121.3605331,47.7116801
"820","Covered Recipient Teaching Hospital",500027,3414,"SWEDISH MEDICAL CENTER","747 Broadway","","Seattle","WA","98122","Stryker Corporation",100000010503,"Stryker Corporation","MI","United States",291.06,"09/01/2015",1,"In-kind items and services","Gift","","","","","No Third Party Payment","","","","Loaner exceeded 90 days.","No",331362564,"Covered","","","","","","","","","","","SURGICAL","","","","","747 Broadway, Seattle, WA 98122",-122.3220878,47.6088589
"821","Covered Recipient Teaching Hospital",500008,3431,"UNIVERSITY OF WASHINGTON MED CTR","1959 NE Pacific St","","Seattle","WA","98195","Biogen, Inc.",100000000193,"Biogen, Inc.","MA","United States",704,"12/18/2015",1,"Cash or cash equivalent","Consulting Fee","","","","","No Third Party Payment","","No","","","No",330105497,"None","","","","","","","","","","","","","","","","1959 NE Pacific St, Seattle, WA 98195",-122.3091341,47.6506935
"822","Covered Recipient Teaching Hospital",500027,3414,"SWEDISH MEDICAL CENTER","747 Broadway","","Seattle","WA","98122","Celgene Corporation",100000000343,"Celgene Corporation","NJ","United States",1500,"04/16/2015",1,"Cash or cash equivalent","Space rental or facility fees(teaching hospital only)","","","","","No Third Party Payment","","","","","No",328491432,"None","","","","","","","","","","","","","","","","747 Broadway, Seattle, WA 98122",-122.3220878,47.6088589
"823","Covered Recipient Teaching Hospital",503300,3415,"SEATTLE CHILDRENS HOSPITAL","1101 Madison St","Suite 550","SEATTLE","WA","98104","VERTEX PHARMACEUTICALS INCORPORATED",100000000184,"Vertex Pharmaceuticals Incorporated","MA","United States",5000,"09/09/2015",1,"Cash or cash equivalent","Royalty or License","","","","","No Third Party Payment","","","","","No",324505164,"None","","","","","","","","","","","","","","","","1101 Madison St, SEATTLE, WA 98104",-122.3241992,47.6092396
"824","Covered Recipient Teaching Hospital",500008,3431,"UNIVERSITY OF WASHINGTON MED CTR","1959 NE Pacific St","","Seattle","WA","98195","Incyte Corporation",100000000263,"Incyte Corporation","DE","United States",1750,"08/06/2015",1,"Cash or cash equivalent","Education","","","","","No Third Party Payment","","No","","","No",298513666,"None","","","","","","","","","","","","","","","","1959 NE Pacific St, Seattle, WA 98195",-122.3091341,47.6506935
"825","Covered Recipient Teaching Hospital",500005,3416,"VIRGINIA MASON MEDICAL CENTER","925 Seneca St","","Seattle","WA","98101","Teleflex Medical Incorporated",100000011040,"Teleflex Medical Incorporated","NC","United States",5557.56,"01/15/2015",1,"In-kind items and services","Gift","","","","","No Third Party Payment","","","","Loaner Product Exceeded 90 Days","No",298479812,"Covered","","","","","","","","","","","Surgical","","","","","925 Seneca St, Seattle, WA 98101",-122.327633,47.6100079
"826","Covered Recipient Teaching Hospital",500027,3414,"SWEDISH MEDICAL CENTER","747 BROADWAY","","SEATTLE","WA","98122","Merck Sharp & Dohme Corporation",100000000053,"Merck Sharp & Dohme Corporation","NJ","United States",1500,"10/06/2015",1,"Cash or cash equivalent","Space rental or facility fees(teaching hospital only)","","","","","No Third Party Payment","","No","","","No",331088060,"Covered","EMEND","INTRON A","SYLATRON","KEYTRUDA","","0006-3941-32","0085-1254-01","0085-1388-02","0006-3029-01","","","","","","","747 BROADWAY, SEATTLE, WA 98122",-122.3220878,47.6088589
"827","Covered Recipient Teaching Hospital",500008,3431,"UNIVERSITY OF WASHINGTON MED CTR","1959 NE Pacific St","","Seattle","WA","98195","Merck Sharp & Dohme Corporation",100000000053,"Merck Sharp & Dohme Corporation","NJ","United States",116.35,"11/19/2015",1,"In-kind items and services","Education","","","","","No Third Party Payment","","No","","Services provided in conjunction with antibiotic susceptibility testing.","No",331197125,"Covered","ZERBAXA","","","","","67919-903-01","","","","","","","","","","1959 NE Pacific St, Seattle, WA 98195",-122.3091341,47.6506935
"828","Covered Recipient Teaching Hospital",500008,3431,"UNIVERSITY OF WASHINGTON MED CTR","2","","SEATTLE","WA","98195","Amgen Inc.",100000000203,"Amgen Inc.","CA","United States",1750,"09/15/2015",1,"Cash or cash equivalent","Space rental or facility fees(teaching hospital only)","","","","","No Third Party Payment","","No","","","No",297934066,"Covered","Blincyto","","","","","55513-160-01","","","","","","","","","","2, SEATTLE, WA 98195",-121.3605331,47.7116801
"829","Covered Recipient Teaching Hospital",500008,3431,"UNIVERSITY OF WASHINGTON MED CTR","1959 NE Pacific St","","Seattle","WA","98195","EMD Millipore Corporation",100000005624,"EMD Millipore Corporation","MA","United States",62.16,"08/04/2015",1,"Cash or cash equivalent","Royalty or License","","","","","No Third Party Payment","","","","","No",240413788,"Non-covered","","","","","","","","","","","","","","","","1959 NE Pacific St, Seattle, WA 98195",-122.3091341,47.6506935
"830","Covered Recipient Teaching Hospital",500027,3414,"Swedish Medical Center","747 Broadway","","Seattle","WA","98122","AstraZeneca Pharmaceuticals LP",100000000146,"AstraZeneca Pharmaceuticals LP","DE","United States",500,"02/05/2015",1,"Cash or cash equivalent","Space rental or facility fees(teaching hospital only)","","","","","No Third Party Payment","","No","","Exhibit Display Fee","No",254793538,"Covered","BRILINTA","","","","","00018-607-76","","","","","","","","","","747 Broadway, Seattle, WA 98122",-122.3220878,47.6088589
"831","Covered Recipient Teaching Hospital",500088,3430,"VALLEY MEDICAL CENTER","400 SOUTH 43RD STREET","50010","RENTON","WA","98058","Amgen Inc.",100000000203,"Amgen Inc.","CA","United States",125,"05/01/2015",1,"Cash or cash equivalent","Space rental or facility fees(teaching hospital only)","","","","","No Third Party Payment","","No","","","No",297933248,"Covered","Vectibix","","","","","55513-954-01","","","","","","","","","","400 SOUTH 43RD STREET, RENTON, WA 98058",-122.2143069,47.4424335
"832","Covered Recipient Teaching Hospital",500027,3414,"SWEDISH MEDICAL CENTER","747 BROADWAY","","SEATTLE","WA","98122","AbbVie, Inc.",100000000204,"AbbVie, Inc.","IL","United States",1500,"07/06/2015",1,"Cash or cash equivalent","Space rental or facility fees(teaching hospital only)","","","","","No Third Party Payment","","No","","","No",317231606,"Covered","Viekira","","","","","0074-3093-28","","","","","","","","","","747 BROADWAY, SEATTLE, WA 98122",-122.3220878,47.6088589
"833","Covered Recipient Teaching Hospital",500012,2976,"YAKIMA REGIONAL MEDICAL & CARDIAC CE","110 SOUTH NINTH AVENUE","","YAKIMA","WA","98902","MicroAire Surgical Instruments LLC",100000005662,"MicroAire Surgical Instruments LLC","VA","United States",474.37,"09/03/2015",1,"In-kind items and services","Royalty or License","","","","","No Third Party Payment","","No","","","No",340614128,"Covered","","","","","","","","","","","SMARTRELEASE SYSTEM","","","","","110 SOUTH NINTH AVENUE, YAKIMA, WA 98902",-120.5213088,46.5966275
"834","Covered Recipient Teaching Hospital",500088,3430,"VALLEYMEDICALCENTER","400SOUTH43RDSTREET","","RENTON","WA","98058","NeuroPace, Inc.",100000010697,"NeuroPace, Inc.","CA","United States",200,"09/02/2015",1,"In-kind items and services","Education","","","","","No Third Party Payment","","","","","No",326468686,"Covered","","","","","","","","","","","RNSSystem","","","","","400SOUTH43RDSTREET, RENTON, WA 98058",-122.2143069,47.4424335
"835","Covered Recipient Teaching Hospital",500008,3431,"UNIVERSITY OF WASHINGTON MED CTR","1959 NE Pacific St","325 9TH AVE   359750","Seattle","WA","98195","Bio-Rad Laboratories, Inc.",100000005577,"Bio-Rad Laboratories, Inc.","CA","United States",218.76,"01/05/2015",1,"Cash or cash equivalent","Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","","","","","No Third Party Payment","","","","","No",312309678,"Covered","","","","","","","","","","","Controls","","","","","1959 NE Pacific St, Seattle, WA 98195",-122.3091341,47.6506935
"836","Covered Recipient Teaching Hospital",500008,3431,"UNIVERSITY OF WASHINGTON MED CTR","1959 NE Pacific St","","Seattle","WA","98195","Stryker Corporation",100000010503,"Stryker Corporation","MI","United States",2000,"01/22/2015",1,"Cash or cash equivalent","Grant","","","","","No Third Party Payment","","","","","No",331360765,"Covered","","","","","","","","","","","MAXFACE","","","","","1959 NE Pacific St, Seattle, WA 98195",-122.3091341,47.6506935
"837","Covered Recipient Teaching Hospital",500008,3431,"University Of Washington Med Ctr","1959 Ne Pacific St","","Seattle","WA","98195","AstraZeneca Pharmaceuticals LP",100000000146,"AstraZeneca Pharmaceuticals LP","DE","United States",600,"02/08/2015",1,"Cash or cash equivalent","Space rental or facility fees(teaching hospital only)","","","","","No Third Party Payment","","No","","Exhibit Display Fee","No",256417364,"Covered","BRILINTA","","","","","00018-607-76","","","","","","","","","","1959 Ne Pacific St, Seattle, WA 98195",-122.3091341,47.6506935
"838","Covered Recipient Teaching Hospital",500088,3430,"VALLEY MEDICAL CENTER","400 S 43RD ST","","RENTON","WA","98055","Eli Lilly and Company",100000000066,"Lilly USA, LLC","IN","United States",375,"04/29/2015",1,"Cash or cash equivalent","Space rental or facility fees(teaching hospital only)","","","","","No Third Party Payment","","No","","","No",268229188,"Covered","ALIMTA","CYRAMZA","","","","0002-7623-01","0002-7669-01","","","","","","","","","400 S 43RD ST, RENTON, WA 98055",-122.2143069,47.4424335
"839","Covered Recipient Teaching Hospital",500008,3431,"UNIVERSITY OF WASHINGTON MED CTR","359472 Brooklyn Ave.","","Seattle","WA","98195","Cepheid",100000010934,"Cepheid","CA","United States",140,"11/19/2015",1,"Cash or cash equivalent","Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","","","","","No Third Party Payment","","","","","No",259327669,"None","","","","","","","","","","","","","","","","359472 Brooklyn Ave., Seattle, WA 98195",-122.3141549,47.6694456
"840","Covered Recipient Teaching Hospital",500027,3414,"SWEDISH MEDICAL CENTER","747 Broadway","","Seattle","WA","98122","Stryker Corporation",100000010503,"Stryker Corporation","MI","United States",1500,"04/02/2015",1,"Cash or cash equivalent","Space rental or facility fees(teaching hospital only)","","","","","No Third Party Payment","","","","","No",331360859,"Covered","","","","","","","","","","","MAXFACE","","","","","747 Broadway, Seattle, WA 98122",-122.3220878,47.6088589
"841","Covered Recipient Teaching Hospital",500027,3414,"SWEDISH MEDICAL CENTER","747 BROADWAY","","SEATTLE","WA","98122","Sanofi and Genzyme US Companies",100000000076,"SANOFI-AVENTIS U.S. LLC","NJ","United States",1500,"01/23/2015",1,"Cash or cash equivalent","Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","","","","","No Third Party Payment","","No","","","No",318444380,"Covered","AUVI-Q","","","","","0024-5833-02","","","","","","","","","","747 BROADWAY, SEATTLE, WA 98122",-122.3220878,47.6088589
"842","Covered Recipient Teaching Hospital",500027,3414,"SWEDISH MEDICAL CENTER","SWEDISH HEALTH SVCS SRC","PO BOX 94085","SEATTLE","WA","98124","Gilead Sciences Inc",100000000108,"Gilead Sciences Inc","CA","United States",500,"10/13/2015",1,"Cash or cash equivalent","Space rental or facility fees(teaching hospital only)","","","","","No Third Party Payment","","","","EXHIBITS;1698830-15146427;1698830-15146427;910433740;","No",306051394,"Non-covered","","","","","","","","","","","","","","","","SWEDISH HEALTH SVCS SRC, SEATTLE, WA 98124",-122.33,47.61
"843","Covered Recipient Teaching Hospital",500008,3431,"UNIVERSITY OF WASHINGTON MED CTR","1959 NE PACIFIC ST","","SEATTLE","WA","98195","Genentech, Inc.",100000000089,"Genentech, Inc.","CA","United States",1e+05,"04/18/2015",1,"Cash or cash equivalent","Consulting Fee","","","","","No Third Party Payment","","","","","No",317936738,"Non-covered","NonCovered Product","","","","","","","","","","","","","","","1959 NE PACIFIC ST, SEATTLE, WA 98195",-122.3091341,47.6506935
"844","Covered Recipient Teaching Hospital",500008,3431,"UNIVERSITY OF WASHINGTON MED CTR","1959 NE Pacific St","School of Dentistry","Seattle","WA","98195","Henry Schein, Inc.",100000005547,"Henry Schein, Inc.","NY","United States",1416.67,"09/30/2015",1,"In-kind items and services","Charitable Contribution","","","","","No Third Party Payment","","","","","No",333261302,"None","","","","","","","","","","","","","","","","1959 NE Pacific St, Seattle, WA 98195",-122.3091341,47.6506935
"845","Covered Recipient Teaching Hospital",500064,3424,"HARBORVIEW MEDICAL CENTER","325 9TH AVENUE","","SEATTLE","WA","98104","Merck Sharp & Dohme Corporation",100000000053,"Merck Sharp & Dohme Corporation","NJ","United States",221.43,"02/03/2015",1,"In-kind items and services","Education","","","","","No Third Party Payment","","No","","Services provided in conjunction with antibiotic susceptibility testing.","No",330836207,"Covered","ZERBAXA","","","","","67919-903-01","","","","","","","","","","325 9TH AVENUE, SEATTLE, WA 98104",-122.3241757,47.6038212
"846","Covered Recipient Teaching Hospital",500008,3431,"UNIVERSITY OF WASHINGTON MED CTR","2","","SEATTLE","WA","06102","Baxter Healthcare",100000011010,"Baxter Healthcare","IL","United States",5000,"04/21/2015",1,"Cash or cash equivalent","Education","","","","","No Third Party Payment","","","","","No",338184968,"Covered","Surgical Care - Forane","","","","","","","","","","","","","","","2, SEATTLE, WA 06102",-122.3594357,47.6742382
"847","Covered Recipient Teaching Hospital",500008,3431,"UNIVERSITY OF WASHINGTON MED CTR","2","","SEATTLE","WA","98195","Amgen Inc.",100000000203,"Amgen Inc.","CA","United States",1000,"06/15/2015",1,"Cash or cash equivalent","Space rental or facility fees(teaching hospital only)","","","","","No Third Party Payment","","No","","","No",297933786,"Covered","XGEVA","","","","","55513-730-01","","","","","","","","","","2, SEATTLE, WA 98195",-121.3605331,47.7116801
"848","Covered Recipient Teaching Hospital",503300,3415,"SEATTLE CHILDRENS HOSPITAL","4800 SANDPOINT WAY NE","5371","SEATTLE","WA","98105","Pfizer Inc.",100000000286,"Pfizer Inc.","NY","United States",45592.08,"12/31/2015",1,"Cash or cash equivalent","Grant","","","","","No Third Party Payment","","","","","No",322591292,"None","","","","","","","","","","","","","","","","4800 SANDPOINT WAY NE, SEATTLE, WA 98105",-122.283265,47.6626378
"849","Covered Recipient Teaching Hospital",500008,3431,"University Of Washington Med Ctr","1959 NE PACIFIC ST","","SEATTLE","WA","98195","St. Jude Medical, Inc.",100000000310,"St. Jude Medical, Inc.","MN","United States",7500,"12/22/2015",1,"Cash or cash equivalent","Grant","","","","","No Third Party Payment","","No","","","No",252632042,"None","","","","","","","","","","","","","","","","1959 NE PACIFIC ST, SEATTLE, WA 98195",-122.3091341,47.6506935
"850","Covered Recipient Teaching Hospital",500008,3431,"UNIVERSITY OF WASHINGTON MED CTR","1959 NE Pacific St","","Seattle","WA","98195","Stryker Corporation",100000010503,"Stryker Corporation","MI","United States",1675.7,"10/26/2015",1,"In-kind items and services","Gift","","","","","No Third Party Payment","","","","Loaner exceeded 90 days.","No",331362301,"Covered","","","","","","","","","","","SURGICAL","","","","","1959 NE Pacific St, Seattle, WA 98195",-122.3091341,47.6506935
"851","Covered Recipient Teaching Hospital",500008,3431,"UNIVERSITY OF WASHINGTON MED CTR","1959 NE Pacific St","","Seattle","WA","98195","Regeneron Pharmaceuticals, Inc.",100000000069,"Regeneron Pharmaceuticals, Inc.","NY","United States",5000,"05/13/2015",1,"Cash or cash equivalent","Royalty or License","","","","","No Third Party Payment","","","","","No",321079734,"None","","","","","","","","","","","","","","","","1959 NE Pacific St, Seattle, WA 98195",-122.3091341,47.6506935
"852","Covered Recipient Teaching Hospital",500005,3416,"VIRGINIA MASON MEDICAL CENTER","925 SENECA STREET","","SEATTLE","WA","98111","FUJIFILM Medical Systems USA, Inc.",100000000181,"FUJIFILM Medical Systems USA, Inc.","CT","United States",17296.65,"04/27/2015",1,"In-kind items and services","Gift","","","","","No Third Party Payment","","","","","No",338560498,"Covered","","","","","","","","","","","ESD - Double Balloon","","","","","925 SENECA STREET, SEATTLE, WA 98111",-122.327633,47.6100079
"853","Covered Recipient Teaching Hospital",500008,3431,"UNIVERSITY OF WASHINGTON MED CTR","1959 NE Pacific St","","Seattle","WA","98195","EMD Millipore Corporation",100000005624,"EMD Millipore Corporation","MA","United States",1600,"05/19/2015",1,"Cash or cash equivalent","Royalty or License","","","","","No Third Party Payment","","","","","No",240410882,"Non-covered","","","","","","","","","","","","","","","","1959 NE Pacific St, Seattle, WA 98195",-122.3091341,47.6506935
"854","Covered Recipient Teaching Hospital",500008,3431,"UNIVERSITY OF WASHINGTON MED CTR","1959 NE Pacific St","","Seattle","WA","98195","Dentsply International",100000000185,"Dentsply International","PA","United States",310,"11/06/2015",1,"In-kind items and services","Grant","","","","","No Third Party Payment","","","","","No",328207132,"Covered","","","","","","","","","","","Consumable Dentistry","","","","","1959 NE Pacific St, Seattle, WA 98195",-122.3091341,47.6506935
"855","Covered Recipient Teaching Hospital",500129,3423,"TACOMA GENERAL ALLENMORE HOSPITAL","315 Martin Luther King Jr Way","MS  737-2-PHYS","Tacoma","WA","98405","Bio-Rad Laboratories, Inc.",100000005577,"Bio-Rad Laboratories, Inc.","CA","United States",540.69,"01/13/2015",1,"In-kind items and services","Gift","","","","","No Third Party Payment","","","","","No",312313096,"Covered","","","","","","","","","","","Autoimmune","","","","","315 Martin Luther King Jr Way, Tacoma, WA 98405",-122.4529682,47.2593601
"856","Covered Recipient Teaching Hospital",500008,3431,"UNIVERSITY OF WASHINGTON MED CTR","2","","SEATTLE","WA","98195","BOSTON SCIENTIFIC CORPORATION",100000005674,"Boston Scientific Corporation","MA","United States",4000,"12/09/2015",1,"Cash or cash equivalent","Space rental or facility fees(teaching hospital only)","","","","","No Third Party Payment","","","","","No",246124080,"Covered","","","","","","","","","","","OTHER","","","","","2, SEATTLE, WA 98195",-121.3605331,47.7116801
"857","Covered Recipient Teaching Hospital",500008,3431,"UNIVERSITY OF WASHINGTON MED CTR","1959 NE Pacific St","","Seattle","WA","98195","EMD Millipore Corporation",100000005624,"EMD Millipore Corporation","MA","United States",53.2,"08/04/2015",1,"Cash or cash equivalent","Royalty or License","","","","","No Third Party Payment","","","","","No",240413776,"Non-covered","","","","","","","","","","","","","","","","1959 NE Pacific St, Seattle, WA 98195",-122.3091341,47.6506935
"858","Covered Recipient Teaching Hospital",500129,3423,"TACOMA GENERAL ALLENMORE HOSPITAL","315 Martin Luther King Jr Way","","Tacoma","WA","98405","Shire North American Group Inc",100000061292,"Shire North American Group Inc","MA","United States",400,"06/10/2015",1,"Cash or cash equivalent","Space rental or facility fees(teaching hospital only)","","","","","No Third Party Payment","","","","","No",300406606,"None","","","","","","","","","","","","","","","","315 Martin Luther King Jr Way, Tacoma, WA 98405",-122.4529682,47.2593601
"859","Covered Recipient Teaching Hospital",500027,3414,"SWEDISH MEDICAL CENTER","747 Broadway","","Seattle","WA","98122","Bristol-Myers Squibb Company",100000005499,"E.R. Squibb & Sons, L.L.C.","NJ","United States",2000,"04/24/2015",1,"Cash or cash equivalent","Space rental or facility fees(teaching hospital only)","","","","","No Third Party Payment","","No","","","No",331472507,"Covered","ELIQUIS","","","","","0003-0894-31","","","","","","","","","","747 Broadway, Seattle, WA 98122",-122.3220878,47.6088589
"860","Covered Recipient Teaching Hospital",500027,3414,"SWEDISH MEDICAL CENTER","747 Broadway","","Seattle","WA","98122","Teleflex Medical Incorporated",100000011040,"Teleflex Medical Incorporated","NC","United States",2778.87,"06/12/2015",1,"In-kind items and services","Gift","","","","","No Third Party Payment","","","","Loaner Product Exceeded 90 Days","No",298479342,"Covered","","","","","","","","","","","Surgical","","","","","747 Broadway, Seattle, WA 98122",-122.3220878,47.6088589
"861","Covered Recipient Teaching Hospital",500005,3416,"VIRGINIA MASON MEDICAL CENTER","925 Seneca St","","Seattle","WA","98101","Bio-Rad Laboratories, Inc.",100000005577,"Bio-Rad Laboratories, Inc.","CA","United States",2700,"01/14/2015",1,"Cash or cash equivalent","Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program","","","","","No Third Party Payment","","","","","No",312302688,"Covered","","","","","","","","","","","Controls","","","","","925 Seneca St, Seattle, WA 98101",-122.327633,47.6100079
"862","Covered Recipient Teaching Hospital",500008,3431,"UNIVERSITY OF WASHINGTON MED CTR","2","","SEATTLE","WA","98195","Roche Diagnostics Corporation",100000005419,"Roche Diagnostics Corporation","IN","United States",1672.06,"10/31/2015",1,"In-kind items and services","Education","","","","","No Third Party Payment","","No","","","No",300007872,"Covered","","","","","","","","","","","MD Virology","","","","","2, SEATTLE, WA 98195",-121.3605331,47.7116801
"863","Covered Recipient Teaching Hospital",500008,3431,"UNIVERSITY OF WASHINGTON MED CTR","2","","SEATTLE","WA","98195","Roche Diagnostics Corporation",100000005419,"Roche Diagnostics Corporation","IN","United States",2017.2,"06/30/2015",1,"In-kind items and services","Education","","","","","No Third Party Payment","","No","","","No",300007746,"Covered","","","","","","","","","","","MD Virology","","","","","2, SEATTLE, WA 98195",-121.3605331,47.7116801
"864","Covered Recipient Teaching Hospital",500008,3431,"UNIVERSITY OF WASHINGTON MED CTR","1959 NE Pacific St","","Seattle","WA","98195","Mallinckrodt LLC",100000005429,"Mallinckrodt LLC","MO","United States",5000,"05/26/2015",1,"Cash or cash equivalent","Space rental or facility fees(teaching hospital only)","","","","","No Third Party Payment","","","","","No",334546332,"Covered","OFIRMEV","","","","","43825-102-01","","","","","","","","","","1959 NE Pacific St, Seattle, WA 98195",-122.3091341,47.6506935
"865","Covered Recipient Teaching Hospital",500129,3423,"TACOMA GENERAL ALLENMORE HOSPITAL","316 MARTIN LUTHER KING JR WAY","SUITE 401","TACOMA","WA","98405","Gilead Sciences Inc",100000000108,"Gilead Sciences Inc","CA","United States",500,"07/14/2015",1,"Cash or cash equivalent","Space rental or facility fees(teaching hospital only)","","","","","No Third Party Payment","","","","EXHIBITS;1568441-14073289;1568441-14073289;911352172;","No",306051464,"Non-covered","","","","","","","","","","","","","","","","316 MARTIN LUTHER KING JR WAY, TACOMA, WA 98405",-122.45355,47.2592175
